bay,species,year,pred_total,obs_total,pred_mean,obs_mean,pred_median,obs_median,n,month
AP,Archosargus probatocephalus_R,2016.0,5.100785219914459,0.0,0.003080184311542548,0.0,0.00310739013366395,0.0,1656,
AP,Archosargus probatocephalus_R,2017.0,5.21588220429104,0.0,0.0031496873214317874,0.0,0.0029873691964894,0.0,1656,
AP,Archosargus probatocephalus_R,2018.0,0.2421417947942755,0.0,0.00014622089057625333,0.0,0.0,0.0,1656,
AP,Archosargus probatocephalus_R,2019.0,0.9053069286800973,0.0,0.0005466829279469187,0.0,0.00042937505349980004,0.0,1656,
AP,Archosargus probatocephalus_R,2020.0,1.558149775139929,0.0,0.0009409116999637252,0.0,0.00081240865983995,0.0,1656,
AP,Archosargus probatocephalus_R,2021.0,4.1263278267578345,0.0,0.002491743856737823,0.0,0.0024977407883852,0.0,1656,
AP,Archosargus probatocephalus_R,2022.0,1.710883350651027,0.0,0.0010331421199583496,0.0,0.00078280764864755,0.0,1656,
AP,Archosargus probatocephalus_R,2023.0,4.609499494079418,0.0,0.002783514187246025,0.0,0.00247563002631065,0.0,1656,
AP,Archosargus probatocephalus_R,2024.0,4.6311608016839365,0.0,0.002796594687007208,0.0,0.00239222496747965,0.0,1656,
AP,Archosargus probatocephalus_R,,3.050034553004191,0.0,0.0014734466439633772,0.0,0.0004461732169147,0.0,2070,1.0
AP,Archosargus probatocephalus_R,,2.937329630757687,0.0,0.001418999821622071,0.0,0.00044229114428155,0.0,2070,2.0
AP,Archosargus probatocephalus_R,,2.9869604447503058,0.0,0.0014429760602658482,0.0,0.0005510435148607499,0.0,2070,3.0
AP,Archosargus probatocephalus_R,,3.476665345851935,0.0,0.0016795484762569736,0.0,0.0008689930546097,0.0,2070,4.0
AP,Archosargus probatocephalus_R,,3.8143572402786328,0.0,0.0018426846571394362,0.0,0.00081340319593435,0.0,2070,5.0
AP,Archosargus probatocephalus_R,,4.372515748712361,0.0,0.0021123264486533145,0.0,0.001128943869844,0.0,2070,6.0
AP,Archosargus probatocephalus_R,,3.428247444359091,0.0,0.0016561581856807204,0.0,0.00101737567456435,0.0,2070,7.0
AP,Archosargus probatocephalus_R,,4.600144287107856,0.0,0.0022222919261390608,0.0,0.0010801702155731501,0.0,2070,8.0
AP,Archosargus probatocephalus_R,,3.615467627850155,0.0,0.001746602718768191,0.0,0.0010403149644844,0.0,2070,9.0
AP,Archosargus probatocephalus_R,,3.4468797423150366,0.0,0.0016651592958043654,0.0,0.0010072186705656,0.0,2070,10.0
AP,Archosargus probatocephalus_R,,2.861909551622083,0.0,0.001382565000783615,0.0,0.0007161262328736,0.0,2070,11.0
AP,Archosargus probatocephalus_R,,3.0039083056998894,0.0,0.0014511634327052606,0.0,0.00066344739752815,0.0,2070,12.0
AP,Callinectes sapidus_R,2010.0,1199.3135004788637,406.0000033090396,0.7242231283084926,0.24516908412381616,0.29108884930610657,0.0,1656,
AP,Callinectes sapidus_R,2011.0,951.3768396416563,529.0000043602367,0.5745029224889229,0.31944444707743763,0.23037943989038465,0.0,1656,
AP,Callinectes sapidus_R,2012.0,1238.370577480644,381.9999998229755,0.7478083197346884,0.2306763283955166,0.324540451169014,0.0,1656,
AP,Callinectes sapidus_R,2013.0,731.9448652653955,359.0000023092015,0.44199569158538377,0.2167874410079719,0.15524999797344205,0.0,1656,
AP,Callinectes sapidus_R,2014.0,564.1908639697504,524.0000025225588,0.3406949661653082,0.31642512229623115,0.11165130510926241,0.0,1656,
AP,Callinectes sapidus_R,2015.0,678.1113732287777,493.00000405655976,0.4094875442202764,0.2977053164592752,0.11907978355884545,0.0,1656,
AP,Callinectes sapidus_R,2016.0,889.4651614576578,452.00000541963664,0.5371166433923055,0.27294686317610906,0.2271252498030662,0.0,1656,
AP,Callinectes sapidus_R,2017.0,774.2985622491688,473.00000801982287,0.46757159556109223,0.2856280241665597,0.15261134505271906,0.0,1656,
AP,Callinectes sapidus_R,2018.0,795.4503811331597,472.0000073716668,0.48034443305142493,0.2850241590408616,0.1762272790074348,0.0,1656,
AP,Callinectes sapidus_R,2019.0,904.1779616214335,569.0000073221836,0.5460011845540057,0.34359903823803356,0.2625851631164551,0.0,1656,
AP,Callinectes sapidus_R,2020.0,1151.0522985979915,436.0000006769164,0.6950798904577243,0.2632850245633553,0.3118954449892044,0.0,1656,
AP,Callinectes sapidus_R,2021.0,1153.4678021781147,429.00000172039813,0.696538527885335,0.2590579720533805,0.35192400217056274,0.0,1656,
AP,Callinectes sapidus_R,2022.0,970.8936437603552,546.0000010966411,0.5862884322224368,0.3297101455897591,0.2070177793502807,0.0,1656,
AP,Callinectes sapidus_R,2023.0,1250.462669717148,446.0000044268654,0.7551103078002102,0.26932367417081243,0.26060324907302856,0.0,1656,
AP,Callinectes sapidus_R,2024.0,1129.9008175637573,449.0000063179085,0.6823072569829453,0.27113526951564526,0.2054112777113914,0.0,1656,
AP,Callinectes sapidus_R,,2083.1866186428815,873.0000087601268,1.0063703471704741,0.4217391346667279,0.5430206060409546,0.0,2070,1.0
AP,Callinectes sapidus_R,,1632.6996394476155,830.0000080956727,0.7887437871727611,0.40096618748583224,0.43364633619785303,0.0,2070,2.0
AP,Callinectes sapidus_R,,1384.4105971292593,634.0000060605546,0.6687973899175166,0.3062801961645191,0.3243572413921356,0.0,2070,3.0
AP,Callinectes sapidus_R,,795.8384689094964,346.00000443549754,0.38446302845869396,0.1671497605968587,0.2028233185410499,0.0,2070,4.0
AP,Callinectes sapidus_R,,590.7084560077055,182.0000011005567,0.2853664038684568,0.08792270584567956,0.12132421508431429,0.0,2070,5.0
AP,Callinectes sapidus_R,,662.8568910616159,369.0000062954024,0.32022072031962123,0.17826087260647458,0.1065595522522926,0.0,2070,6.0
AP,Callinectes sapidus_R,,1081.9883801143005,564.0000007395704,0.5226997005383094,0.2724637684732224,0.1135575175285339,0.0,2070,7.0
AP,Callinectes sapidus_R,,1109.6168296706746,571.0000044912053,0.5360467776186834,0.27584541279768376,0.189972884953022,0.0,2070,8.0
AP,Callinectes sapidus_R,,992.156368717202,588.0000021098633,0.4793025935831894,0.2840579720337504,0.20875872671604156,0.0,2070,9.0
AP,Callinectes sapidus_R,,868.7934450227767,467.000004581937,0.4197069782718728,0.22560386694779566,0.16815795004367826,0.0,2070,10.0
AP,Callinectes sapidus_R,,1301.1541606653482,604.0000101500107,0.6285768892103131,0.29178744451691335,0.18384274840354914,0.0,2070,11.0
AP,Callinectes sapidus_R,,1879.0674629549976,937.0000019322138,0.9077620593985496,0.45265700576435447,0.3694207966327667,0.0,2070,12.0
AP,Centropomus undecimalis_A,2010.0,1.9279346124967525,0.0,0.0011642117225221936,0.0,0.0,0.0,1656,
AP,Centropomus undecimalis_A,2011.0,9.835338291944907,0.0,0.005939213944411176,0.0,0.0,0.0,1656,
AP,Centropomus undecimalis_A,2012.0,7.181556065593632,0.0,0.004336688445406783,0.0,0.0,0.0,1656,
AP,Centropomus undecimalis_A,2013.0,4.513999420807498,0.0,0.0027258450608740933,0.0,0.0,0.0,1656,
AP,Centropomus undecimalis_A,2014.0,12.02212767313171,0.0,0.007259738933050549,0.0,0.0035169880138710002,0.0,1656,
AP,Centropomus undecimalis_A,2015.0,43.82846528546352,0.0,0.02646646454436203,0.0,0.02443028613924975,0.0,1656,
AP,Centropomus undecimalis_A,2016.0,48.50974777701768,0.0,0.02929332595230536,0.0,0.02544714044779535,0.0,1656,
AP,Centropomus undecimalis_A,2017.0,54.9182421872537,0.0,0.033163189726602475,0.0,0.0232353759929537,0.0,1656,
AP,Centropomus undecimalis_A,2018.0,29.615281541659364,0.0,0.01788362411935952,0.0,0.015184479299932649,0.0,1656,
AP,Centropomus undecimalis_A,2019.0,8.674472384387602,0.0,0.0052382079615867164,0.0,0.0,0.0,1656,
AP,Centropomus undecimalis_A,2020.0,49.58160046277036,0.0,0.02994057998959563,0.0,0.021055394783616,0.0,1656,
AP,Centropomus undecimalis_A,2021.0,65.5608207313343,0.0,0.03958986759138545,0.0,0.03125747479498385,0.0,1656,
AP,Centropomus undecimalis_A,2022.0,12.688528365189963,0.0,0.007662154809897321,0.0,0.0,0.0,1656,
AP,Centropomus undecimalis_A,2023.0,23.324756782071677,0.0,0.014084998056806568,0.0,0.00866460381075735,0.0,1656,
AP,Centropomus undecimalis_A,2024.0,89.03824727050953,0.0,0.05376705753050092,0.0,0.0432731360197067,0.0,1656,
AP,Centropomus undecimalis_A,,35.41733946282323,0.0,0.017109825827450836,0.0,0.01198152219876645,0.0,2070,1.0
AP,Centropomus undecimalis_A,,34.2241823814092,0.0,0.0165334214402943,0.0,0.01057959953323,0.0,2070,2.0
AP,Centropomus undecimalis_A,,32.48175250721209,0.0,0.015691667877880237,0.0,0.010284814517945,0.0,2070,3.0
AP,Centropomus undecimalis_A,,40.28444950578699,0.0,0.01946108671777149,0.0,0.0144516159780323,0.0,2070,4.0
AP,Centropomus undecimalis_A,,35.626450565661735,0.0,0.017210845683894558,0.0,0.011997476685792149,0.0,2070,5.0
AP,Centropomus undecimalis_A,,39.05229089721472,0.0,0.018865841013147207,0.0,0.01154949795454735,0.0,2070,6.0
AP,Centropomus undecimalis_A,,45.336920815418054,0.0,0.021901894113728528,0.0,0.01353029021993275,0.0,2070,7.0
AP,Centropomus undecimalis_A,,47.25628596730523,0.0,0.02282912365570301,0.0,0.0143194454722106,0.0,2070,8.0
AP,Centropomus undecimalis_A,,40.56942917354165,0.0,0.019598758054851038,0.0,0.01285756379365915,0.0,2070,9.0
AP,Centropomus undecimalis_A,,49.31779442444524,0.0,0.023825021461084655,0.0,0.0119618810713291,0.0,2070,10.0
AP,Centropomus undecimalis_A,,30.2247400443702,0.0,0.014601323692932464,0.0,0.008799809496849699,0.0,2070,11.0
AP,Centropomus undecimalis_A,,31.429483106443904,0.0,0.015183325172195122,0.0,0.0098393685184419,0.0,2070,12.0
AP,Centropomus undecimalis_SA,2010.0,0.8715227935417549,0.0,0.0005262818801580646,0.0,0.0,0.0,1656,
AP,Centropomus undecimalis_SA,2011.0,2.9017906324142437,0.0,0.0017522890292356545,0.0,0.0016312903026117999,0.0,1656,
AP,Centropomus undecimalis_SA,2012.0,9.361583433695989,0.0,0.0056531300928115875,0.0,0.0057369759306311,0.0,1656,
AP,Centropomus undecimalis_SA,2013.0,24.428530166041956,0.0,0.01475152787804466,0.0,0.014307259581983,0.0,1656,
AP,Centropomus undecimalis_SA,2014.0,10.117459473665722,0.0,0.0061095769768512815,0.0,0.00608372106216845,0.0,1656,
AP,Centropomus undecimalis_SA,2015.0,1.027501730095252,0.0,0.0006204720592362633,0.0,0.00046334622311405,0.0,1656,
AP,Centropomus undecimalis_SA,2016.0,1.3604996805742946,0.0,0.000821557778124574,0.0,0.000548368669115,0.0,1656,
AP,Centropomus undecimalis_SA,2017.0,4.877744956846673,0.0,0.0029454981623470247,0.0,0.0029843767406418,0.0,1656,
AP,Centropomus undecimalis_SA,2018.0,0.25504282940528267,0.0,0.00015401137041381804,0.0,0.0,0.0,1656,
AP,Centropomus undecimalis_SA,2019.0,5.7577815915227895,0.0,0.003476921250919559,0.0,0.00339894497301425,0.0,1656,
AP,Centropomus undecimalis_SA,2020.0,4.25091625918859,0.0,0.002566978417384414,0.0,0.002542883856222,0.0,1656,
AP,Centropomus undecimalis_SA,2021.0,13.878793416079056,0.0,0.008380913898598463,0.0,0.00826911069452755,0.0,1656,
AP,Centropomus undecimalis_SA,2022.0,15.092209414578893,0.0,0.00911365302812735,0.0,0.008333161938935501,0.0,1656,
AP,Centropomus undecimalis_SA,2023.0,0.43397886826872256,0.0,0.0002620645339786972,0.0,0.0,0.0,1656,
AP,Centropomus undecimalis_SA,2024.0,2.023134189386848,0.0,0.0012216993897263577,0.0,0.0010821328032761001,0.0,1656,
AP,Centropomus undecimalis_SA,,8.7565931043645,0.0,0.004230238214668841,0.0,0.00290373479947445,0.0,2070,1.0
AP,Centropomus undecimalis_SA,,8.456696498460508,0.0,0.004085360627275608,0.0,0.0028646847931667998,0.0,2070,2.0
AP,Centropomus undecimalis_SA,,8.468804073858314,0.0,0.004091209697516094,0.0,0.00268787122331555,0.0,2070,3.0
AP,Centropomus undecimalis_SA,,8.357922051514752,0.0,0.004037643503147223,0.0,0.0026049592997878,0.0,2070,4.0
AP,Centropomus undecimalis_SA,,8.076091706122188,0.0,0.003901493577836806,0.0,0.00254889868665485,0.0,2070,5.0
AP,Centropomus undecimalis_SA,,7.649395391890646,0.0,0.0036953600927007954,0.0,0.0024852608330547003,0.0,2070,6.0
AP,Centropomus undecimalis_SA,,8.069340208260577,0.0,0.0038982319846669455,0.0,0.00253499310929325,0.0,2070,7.0
AP,Centropomus undecimalis_SA,,8.20952202136258,0.0,0.003965952667324918,0.0,0.0024921651929616503,0.0,2070,8.0
AP,Centropomus undecimalis_SA,,7.7983694123711675,0.0,0.0037673282185367958,0.0,0.00227825564797965,0.0,2070,9.0
AP,Centropomus undecimalis_SA,,7.550527534940482,0.0,0.0036475978429664165,0.0,0.0023010231088846497,0.0,2070,10.0
AP,Centropomus undecimalis_SA,,7.484913062428326,0.0,0.0036159000301586117,0.0,0.0023673003306612,0.0,2070,11.0
AP,Centropomus undecimalis_SA,,7.760314369732022,0.0,0.0037489441399671604,0.0,0.00236051040701565,0.0,2070,12.0
AP,Cynoscion nebulosus_A,2010.0,284.7541289206747,167.00000627141154,0.1719529764013736,0.10084541441510358,0.04424937255680555,0.0,1656,
AP,Cynoscion nebulosus_A,2011.0,286.8848673339162,115.00000304974442,0.17323965418714746,0.06944444628607754,0.0350757539272308,0.0,1656,
AP,Cynoscion nebulosus_A,2012.0,238.8010041102134,148.00000455648745,0.14420350489747186,0.08937198342783059,0.02209128160029645,0.0,1656,
AP,Cynoscion nebulosus_A,2013.0,282.54240757930893,77.00000085872364,0.1706173958812252,0.04649758505961572,0.044213883578777244,0.0,1656,
AP,Cynoscion nebulosus_A,2014.0,194.93845171629795,99.00000245167513,0.11771645635042147,0.059782610176132324,0.0388498324900865,0.0,1656,
AP,Cynoscion nebulosus_A,2015.0,148.48304980918323,44.00000023239265,0.08966367742100437,0.02657004844951247,0.023669645190238897,0.0,1656,
AP,Cynoscion nebulosus_A,2016.0,145.08561212457602,41.00000109343364,0.08761208461628986,0.024758454766566206,0.0281190806999802,0.0,1656,
AP,Cynoscion nebulosus_A,2017.0,70.5897995701161,70.00000063363021,0.042626690561664314,0.04227053178359312,0.0075254463590681,0.0,1656,
AP,Cynoscion nebulosus_A,2018.0,123.08762069696235,101.00000332736538,0.07432827336773089,0.06099034017352982,0.01789887621998785,0.0,1656,
AP,Cynoscion nebulosus_A,2019.0,278.0454650847241,110.00000330559064,0.16790185089657253,0.06642512276907647,0.0484388973563909,0.0,1656,
AP,Cynoscion nebulosus_A,2020.0,210.09538414550474,82.0000036037869,0.12686919332458016,0.0495169103887602,0.029723577201366348,0.0,1656,
AP,Cynoscion nebulosus_A,2021.0,212.41690657602152,48.00000153516797,0.12827107885025454,0.02898550817341061,0.0244744615629315,0.0,1656,
AP,Cynoscion nebulosus_A,2022.0,169.28371823721676,61.00000123422821,0.10222446753455118,0.03683574953757742,0.01424776576459405,0.0,1656,
AP,Cynoscion nebulosus_A,2023.0,148.4712179694033,123.00000426518912,0.0896565325902194,0.07427536489443787,0.011838401202112402,0.0,1656,
AP,Cynoscion nebulosus_A,2024.0,236.20437413796026,124.00000191418295,0.14263549162920305,0.07487922820904767,0.02461136877536765,0.0,1656,
AP,Cynoscion nebulosus_A,,304.10979316870726,169.00000587105401,0.14691294355976195,0.08164251491355266,0.019461530260741648,0.0,2070,1.0
AP,Cynoscion nebulosus_A,,200.09231779559553,96.00000193122727,0.09666295545680943,0.046376812527162935,0.0255986014381051,0.0,2070,2.0
AP,Cynoscion nebulosus_A,,244.1768544414735,80.00000216088614,0.11795983306351376,0.03864734403907543,0.0182630373165011,0.0,2070,3.0
AP,Cynoscion nebulosus_A,,241.04642322054494,100.00000205767441,0.11644754744953861,0.04830917973800696,0.02893232926726335,0.0,2070,4.0
AP,Cynoscion nebulosus_A,,137.8141327867924,42.0000011133551,0.06657687574241179,0.020289855610316473,0.0203724261373281,0.0,2070,5.0
AP,Cynoscion nebulosus_A,,172.0632076286292,78.00000163184735,0.08312232252590782,0.03768116020862191,0.0278320740908384,0.0,2070,6.0
AP,Cynoscion nebulosus_A,,215.93160859073572,111.00000344002328,0.10431478675880952,0.05362319006764409,0.0289189806208014,0.0,2070,7.0
AP,Cynoscion nebulosus_A,,247.1966039762483,94.00000152936067,0.11941864926388807,0.045410628758145256,0.03216586261987685,0.0,2070,8.0
AP,Cynoscion nebulosus_A,,339.05737834466163,153.00000344279678,0.1637958349491119,0.07391304514144773,0.04532752744853495,0.0,2070,9.0
AP,Cynoscion nebulosus_A,,360.3300242534733,188.00000602359722,0.17407247548476973,0.09082125894859769,0.038343658670783,0.0,2070,10.0
AP,Cynoscion nebulosus_A,,272.90169896129555,103.00000230878999,0.1318365695465196,0.049758455221637674,0.025775126181542797,0.0,2070,11.0
AP,Cynoscion nebulosus_A,,294.96396484392244,196.00000682239755,0.1424946690067258,0.09468599363400848,0.02366033662110565,0.0,2070,12.0
AP,Cynoscion nebulosus_R,2010.0,179.31723121739924,155.00000029487563,0.10828335218441983,0.09359903399449011,0.027775448746979202,0.0,1656,
AP,Cynoscion nebulosus_R,2011.0,259.2003686647731,164.00000091677128,0.15652196175409006,0.09903381697872662,0.019173205830156748,0.0,1656,
AP,Cynoscion nebulosus_R,2012.0,238.7763785953575,98.00000068259621,0.14418863441748642,0.059178744373548434,0.02975695021450515,0.0,1656,
AP,Cynoscion nebulosus_R,2013.0,201.9308835594638,130.0000021860552,0.1219389393475023,0.07850241677901885,0.013506352901458699,0.0,1656,
AP,Cynoscion nebulosus_R,2014.0,233.42341434587792,181.00000502225998,0.14095616808325961,0.10929951994097825,0.0168407317250967,0.0,1656,
AP,Cynoscion nebulosus_R,2015.0,306.968585060793,226.00000394298218,0.18536750305603442,0.1364734323327187,0.0461187977343797,0.0,1656,
AP,Cynoscion nebulosus_R,2016.0,315.02253181102515,169.00000208693262,0.19023099747042582,0.10205314135684337,0.00896796677261585,0.0,1656,
AP,Cynoscion nebulosus_R,2017.0,300.32160180679057,95.00000194080059,0.18135362427946292,0.05736715093043514,0.0257917940616607,0.0,1656,
AP,Cynoscion nebulosus_R,2018.0,219.68459208949932,146.00000108136018,0.13265977783182326,0.08816425186072475,0.0237553538754582,0.0,1656,
AP,Cynoscion nebulosus_R,2019.0,171.5007267578148,200.00000388252727,0.10356324079578187,0.12077294920442468,0.013029674533754549,0.0,1656,
AP,Cynoscion nebulosus_R,2020.0,331.35356484627846,100.00000220141959,0.2000927323950957,0.060386474759311345,0.027333100326359203,0.0,1656,
AP,Cynoscion nebulosus_R,2021.0,224.51050346981538,170.99999946307548,0.13557397552525083,0.10326086924098761,0.0049869825597852,0.0,1656,
AP,Cynoscion nebulosus_R,2022.0,249.8464782524079,305.000002835445,0.15087347720556032,0.1841787456735779,0.0227949181571602,0.0,1656,
AP,Cynoscion nebulosus_R,2023.0,395.805868238589,211.00000462570716,0.23901320545808516,0.1274154617304995,0.0259376130998134,0.0,1656,
AP,Cynoscion nebulosus_R,2024.0,428.8755368341226,119.00000294876791,0.25898281209790014,0.07185990516229947,0.04721437208354465,0.0,1656,
AP,Cynoscion nebulosus_R,,32.53187643528227,3.000000011427926,0.015715882335885153,0.001449275367839578,0.012202237732708399,0.0,2070,1.0
AP,Cynoscion nebulosus_R,,25.482735706513186,2.000000059502263,0.012310500341310718,0.0009661836036242817,0.00847326312214135,0.0,2070,2.0
AP,Cynoscion nebulosus_R,,24.617008089598954,0.0,0.011892274439419785,0.0,0.00924713397398585,0.0,2070,3.0
AP,Cynoscion nebulosus_R,,39.726783951180465,1.0000000038093086,0.019191683068203125,0.00048309178927985924,0.015128637664020051,0.0,2070,4.0
AP,Cynoscion nebulosus_R,,73.11516214299982,43.00000098449405,0.035321334368598946,0.02077294733550437,0.01914268825203175,0.0,2070,5.0
AP,Cynoscion nebulosus_R,,426.94551682972815,237.00000135681,0.20625387286460298,0.11449275427865217,0.04747976362705225,0.0,2070,6.0
AP,Cynoscion nebulosus_R,,602.473901126079,402.00000781945795,0.2910501937807145,0.19420290232824056,0.09303548187017435,0.0,2070,7.0
AP,Cynoscion nebulosus_R,,1220.543021741585,724.0000064486978,0.5896343100200894,0.34975845722159316,0.2387243658304214,0.0,2070,8.0
AP,Cynoscion nebulosus_R,,974.554373386869,704.0000114669741,0.47079921419655507,0.34009662389708895,0.20530215650796885,0.0,2070,9.0
AP,Cynoscion nebulosus_R,,432.4628912911103,282.0000059159427,0.20891927115512574,0.13623188691591437,0.0936016142368316,0.0,2070,10.0
AP,Cynoscion nebulosus_R,,162.02970806176012,66.99999992164632,0.07827522128587446,0.03236714972060209,0.03220499679446215,0.0,2070,11.0
AP,Cynoscion nebulosus_R,,42.05528678730107,5.000000122813835,0.020316563665362837,0.0024154589965284224,0.014913122169673401,0.0,2070,12.0
AP,Lutjanus griseus_R,2010.0,9.497354093224184,41.99999832609286,0.005735117206053251,0.02536231782976622,0.0,0.0,1656,
AP,Lutjanus griseus_R,2011.0,79.39158915334792,34.9999996110222,0.04794178088970285,0.021135265465593113,0.0,0.0,1656,
AP,Lutjanus griseus_R,2012.0,87.3973107376368,43.000000590281154,0.052776153827075366,0.025966183931329198,0.01129064150154585,0.0,1656,
AP,Lutjanus griseus_R,2013.0,94.22052585757041,19.000000287530064,0.05689645281254252,0.011473430125320087,0.00570918596349655,0.0,1656,
AP,Lutjanus griseus_R,2014.0,45.675689829820435,60.999999517504754,0.027581938303031663,0.03683574850090867,8.105442611849867e-05,0.0,1656,
AP,Lutjanus griseus_R,2015.0,129.670599428201,17.999998990559998,0.07830350207016969,0.010869564607826086,0.0047946502454578495,0.0,1656,
AP,Lutjanus griseus_R,2016.0,74.77283877972505,32.999999999680625,0.04515268042253928,0.0199275362316912,0.00674127950333055,0.0,1656,
AP,Lutjanus griseus_R,2017.0,52.48005689753016,16.000000266995805,0.03169085561445058,0.009661835910021621,0.00442077079787845,0.0,1656,
AP,Lutjanus griseus_R,2018.0,34.02034816026563,7.000000082358115,0.02054368850257586,0.004227053189829779,0.0052018221467733,0.0,1656,
AP,Lutjanus griseus_R,2019.0,26.210410739407454,38.999998127664604,0.015827542717033488,0.023550723507043844,0.00115538027603175,0.0,1656,
AP,Lutjanus griseus_R,2020.0,55.574738818795524,23.999999200416177,0.033559624890577004,0.014492753140347934,0.0028147507691755,0.0,1656,
AP,Lutjanus griseus_R,2021.0,51.65766250994048,42.000000446670946,0.031194240646099325,0.02536231911030854,0.00907778646796935,0.0,1656,
AP,Lutjanus griseus_R,2022.0,71.66484109903098,12.000000101404659,0.04327587022888344,0.0072463768728289,0.00555972056463355,0.0,1656,
AP,Lutjanus griseus_R,2023.0,53.6356090960616,34.0000001057695,0.03238865283578599,0.020531401030054047,0.004613795550539999,0.0,1656,
AP,Lutjanus griseus_R,2024.0,74.28057411871845,30.999998710329173,0.04485541915381549,0.018719805984498294,0.0049019760917872,0.0,1656,
AP,Lutjanus griseus_R,,8.585431800172875,0.0,0.004147551594286413,0.0,0.0035706353373825,0.0,2070,1.0
AP,Lutjanus griseus_R,,8.585751155934277,0.0,0.004147705872432018,0.0,0.00402989750728005,0.0,2070,2.0
AP,Lutjanus griseus_R,,7.780417307988415,0.0,0.0037586557043422296,0.0,0.0033774931216612,0.0,2070,3.0
AP,Lutjanus griseus_R,,9.391215275121713,0.0,0.00453681897348875,0.0,0.0043991706334054,0.0,2070,4.0
AP,Lutjanus griseus_R,,9.217926484798603,0.0,0.00445310458202831,0.0,0.00415770616382355,0.0,2070,5.0
AP,Lutjanus griseus_R,,13.030132954421706,0.0,0.0062947502195273945,0.0,0.00459532858803865,0.0,2070,6.0
AP,Lutjanus griseus_R,,70.33520940467557,29.999999915834792,0.033978362031244234,0.014492753582528885,0.0062976889312266505,0.0,2070,7.0
AP,Lutjanus griseus_R,,292.1293172056219,140.99999820202544,0.1411252740123777,0.06811594116039876,0.01341149164363735,0.0,2070,8.0
AP,Lutjanus griseus_R,,371.258819088569,207.99999480321094,0.1793520865162169,0.1004830892769135,0.027004604227840852,0.0,2070,9.0
AP,Lutjanus griseus_R,,108.44365123304571,64.00000134180482,0.0523882373106501,0.030917875044350153,0.008972513955086449,0.0,2070,10.0
AP,Lutjanus griseus_R,,30.401624220502896,12.00000009759535,0.014686774985750191,0.005797101496422875,0.00558409164659675,0.0,2070,11.0
AP,Lutjanus griseus_R,,10.990653188423494,1.0000000038093086,0.005309494293924393,0.00048309178927985924,0.00434098928235465,0.0,2070,12.0
AP,Lutjanus griseus_SA,2010.0,9.368098776725859,0.0,0.00565706447869919,0.0,0.0012383822468109,0.0,1656,
AP,Lutjanus griseus_SA,2011.0,1.4611528346504095,0.0,0.0008823386682671555,0.0,0.0,0.0,1656,
AP,Lutjanus griseus_SA,2012.0,8.884540564550594,0.0,0.0053650607273856244,0.0,0.00393324159085745,0.0,1656,
AP,Lutjanus griseus_SA,2013.0,8.455519927339925,0.0,0.005105990294287394,0.0,0.0040857791900634505,0.0,1656,
AP,Lutjanus griseus_SA,2014.0,5.271211174049704,0.0,0.003183098535054169,0.0,0.0027162823826074,0.0,1656,
AP,Lutjanus griseus_SA,2015.0,7.623781877520663,0.0,0.004603733017826487,0.0,0.004024171037599399,0.0,1656,
AP,Lutjanus griseus_SA,2016.0,14.4306745703797,0.0,0.008714175465205132,0.0,0.0086993719451129,0.0,1656,
AP,Lutjanus griseus_SA,2017.0,10.775314010806973,0.0,0.006506832132129815,0.0,0.00430255010724065,0.0,1656,
AP,Lutjanus griseus_SA,2018.0,11.10092712397446,0.0,0.006703458408197137,0.0,0.006471259519457749,0.0,1656,
AP,Lutjanus griseus_SA,2019.0,8.086015730438627,0.0,0.004882859740603035,0.0,0.004032582975923999,0.0,1656,
AP,Lutjanus griseus_SA,2020.0,0.24950624777602395,0.0,0.00015066802401933813,0.0,0.0,0.0,1656,
AP,Lutjanus griseus_SA,2021.0,17.59325708402313,0.0,0.01062394751450672,0.0,0.0101419384591281,0.0,1656,
AP,Lutjanus griseus_SA,2022.0,8.28682637161721,0.0,0.005004122205082856,0.0,0.00424848031252615,0.0,1656,
AP,Lutjanus griseus_SA,2023.0,19.668728198157545,0.0,0.011877251327389822,0.0,0.01129281008616085,0.0,1656,
AP,Lutjanus griseus_SA,2024.0,1.4793233226555256,0.0,0.0008933111851784575,0.0,0.0,0.0,1656,
AP,Lutjanus griseus_SA,,10.874856146595372,0.0,0.0052535536940074255,0.0,0.004792389459908,0.0,2070,1.0
AP,Lutjanus griseus_SA,,9.469426996138889,0.0,0.004574602413593666,0.0,0.00377852446399625,0.0,2070,2.0
AP,Lutjanus griseus_SA,,8.729447778307001,0.0,0.004217124530583092,0.0,0.0034860364394262,0.0,2070,3.0
AP,Lutjanus griseus_SA,,9.521620597333749,0.0,0.004599816713687801,0.0,0.0038508090656250004,0.0,2070,4.0
AP,Lutjanus griseus_SA,,10.28972011283069,0.0,0.004970879281560719,0.0,0.0036892585922032,0.0,2070,5.0
AP,Lutjanus griseus_SA,,10.652807324529853,0.0,0.005146283731656934,0.0,0.00419887434691185,0.0,2070,6.0
AP,Lutjanus griseus_SA,,12.573092683117846,0.0,0.0060739578179313265,0.0,0.00492183770984405,0.0,2070,7.0
AP,Lutjanus griseus_SA,,16.041375392064687,0.0,0.007749456711142361,0.0,0.0057983722072094,0.0,2070,8.0
AP,Lutjanus griseus_SA,,14.320543182291583,0.0,0.006918136803039412,0.0,0.00584203563630575,0.0,2070,9.0
